"API Name","Chitosan Mass Fraction (%)","Alginate Mass Fraction (%)","Surfactant Mass Fraction (%)","Crosslinker Mass Fraction (%)","Total Solid Concentration (mg/mL)","Particle Size (nm)","Zeta Potential (mV)","Encapsulation Efficiency (%)","Effective SLogP","Effective TPSA","Effective AMW","Effective NumRotBonds","Effective NumHBD","Effective NumHBA","Effective NumAromaticRings","Effective NumSaturatedRings","Effective NumAliphaticRings","Effective MolMR","Effective FractionCSP3","Effective NumHeteroatoms","Total API Mass Fraction (%)","Emulsion_Solvent_Evaporation","Contains_Surfactant","Surfactant_HLB","Surfactant_MW","Crosslinker_Cationic_Valency","Crosslinker_Anic_Valency","Crosslinker_Cationic_Charge_Density","Crosslinker_Anic_Charge_Density","Contains_Crosslinker","Chitosan_DDA_Pct","Chitosan_MW_Grade_Encoded","Stirring_Speed_RPM","Temperature_C","Sonication_Time_min","pH_Standardized"
"Meloxicam",11.861292672882591,75.8370906940646,6.282799911301648,0,0.583505853357979,276,-18.2,45,1.9509199999999998,99.6,351.4090000000001,2,2,6,2,0,1,86.42030000000004,0.14285714285714285,9,6.018816721751159,0,1,22,12600,2,0,0.018021265092809515,0,1,85,1,1200,25,1,5
"Meloxicam",11.861292672882591,75.8370906940646,6.282799911301648,0,0.583505853357979,257,-16.2,51,1.9509199999999998,99.6,351.4090000000001,2,2,6,2,0,1,86.42030000000004,0.14285714285714285,9,6.018816721751159,0,1,22,12600,2,0,0.018021265092809515,0,1,85,1,1200,25,1,5
"Amoxicillin",14.084507042253522,70.42253521126761,8.450704225352112,0,1.42,265,41.59,61.5,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,7.042253521126761,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",32.967032967032964,54.94505494505495,6.593406593406594,0,1.8199999999999998,633,57.81,91.6,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,5.4945054945054945,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",11.627906976744185,58.139534883720934,6.976744186046512,0,1.72,300,35.04,23.5,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,23.25581395348837,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",28.30188679245283,47.16981132075472,5.660377358490567,0,2.12,638,41.97,47.5,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,18.867924528301888,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",13.793103448275861,68.96551724137932,0,0,1.45,268,56.75,24,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,17.24137931034483,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",32.432432432432435,54.054054054054056,0,0,1.85,616,61.9,66.4,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,13.513513513513514,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",11.76470588235294,58.82352941176471,14.705882352941178,0,1.7,321,58.15,33.2,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,14.705882352941178,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",28.57142857142857,47.61904761904761,11.904761904761903,0,2.1,601,60.99,88,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,11.904761904761903,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",26.666666666666668,66.66666666666666,0,0,1.5,382,57.12,79.6,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,6.666666666666667,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",22.22222222222222,55.55555555555556,0,0,1.8,574,53.46,31.8,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,22.22222222222222,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",22.857142857142858,57.14285714285714,14.285714285714285,0,1.75,414,46.79,84.9,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,5.714285714285714,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",19.51219512195122,48.78048780487805,12.195121951219512,0,2.05,519,54.08,36,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,19.51219512195122,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",22.598870056497177,56.49717514124294,6.779661016949152,0,1.77,600,59.22,52.4,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,14.124293785310735,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",22.598870056497177,56.49717514124294,6.779661016949152,0,1.77,508,59.76,52,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,14.124293785310735,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Amoxicillin",22.598870056497177,56.49717514124294,6.779661016949152,0,1.77,594,60.06,52.8,0.023699999999999555,132.95999999999998,365.4110000000001,4,4,6,1,2,2,90.69370000000004,0.4375,9,14.124293785310735,0,1,22,12600,0,0,0,0,0,,2,,25,,5
"Curcumin diethyl diglutarate (CDG)",0.005105774631107782,0.2042309852443113,98.7116428680838,0.2280579335228143,10.13051724137931,125,-34.5,61.3,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.8509624385179637,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.02041997073137528,0.2041997073137528,98.6965252016472,0.2280230065003573,10.132068965517243,214,-22.9,73.1,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.8508321138073035,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.003418530715498478,0.13674122861993915,99.13739074945588,0.15269437195893204,15.13051724137931,156,-32.4,68.4,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.5697551192497464,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.013672720643529384,0.13672720643529382,99.12722466558803,0.15267871385274479,15.132068965517243,382,-21.4,73.5,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.569696693480391,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.004112011184670422,0.16448044738681689,99.3736036295352,0.18366983291527886,12.578793103448277,150,-33.6,41.4,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.2741340789780281,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.016446015952635472,0.1644601595263547,99.36134638050598,0.1836471781377628,12.580344827586208,291,-22.7,61.3,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.2741002658772579,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.0040674105508629686,0.16269642203451876,98.29575497918842,0.18167767127187928,12.716724137931035,148,-34.3,78.2,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,1.355803516954323,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.016267657186237558,0.1626765718623756,98.28376216685193,0.18165550524631943,12.718275862068968,320,-20.3,70.7,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,1.35563809885313,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.010263427984946972,0.20526855969893945,99.21313718782073,0.22921655833048238,10.079310344827586,209,-30.2,42.9,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.34211426616489904,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.00686027898467871,0.13720557969357422,99.4740452778413,0.1532128973244912,15.079310344827586,341,-26.1,55.1,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.22867596615595698,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.01012487343908201,0.2024974687816402,97.87377657779277,0.2261221734728316,10.217241379310344,248,-25.6,82.9,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,1.6874789065136686,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.006798096532970767,0.13596193065941536,98.57239972807614,0.15182415590301382,15.217241379310344,315,-27.1,73.5,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,1.1330160888284613,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.008190008190008188,0.1638001638001638,98.96259896259896,0.1829101829101829,12.63103448275862,244,-30.8,83.4,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.6825006825006825,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.008190008190008188,0.1638001638001638,98.96259896259896,0.1829101829101829,12.63103448275862,261,-30.4,81.9,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.6825006825006825,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.008190008190008188,0.1638001638001638,98.96259896259896,0.1829101829101829,12.63103448275862,253,-29.5,82.8,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,0.6825006825006825,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"Curcumin diethyl diglutarate (CDG)",0.01318418303702727,0.2028335851850349,98.03623283943355,0.22649750345662234,10.200310344827587,215,-24.1,85.3,5.719000000000006,160.95999999999998,652.6930000000002,19,1,12,2,0,0,172.0127999999995,0.34285714285714286,12,1.521251888887762,1,1,22,12600,2,0,0.018021265092809515,0,1,84.3,0,1000,25,15,4.6
"D-Cycloserine",2.0408163265306123,16.3265306122449,0,0,1.96,263,,98.07,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,81.63265306122449,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.158273381294964,11.510791366906476,0,0,5.56,344,,98.1,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,86.33093525179856,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",0.7751937984496124,6.2015503875969,0,0,5.16,366,,97.69,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,93.02325581395348,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",1.7543859649122806,28.07017543859649,0,0,2.28,441,,97.93,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,70.17543859649122,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.2900763358778624,6.106870229007633,0,0,5.24,176,,98.02,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,91.6030534351145,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.127659574468085,12.76595744680851,0,0,3.76,377,,99.16,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,85.1063829787234,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",5.084745762711865,27.11864406779661,0,0,2.36,386,,98.04,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,67.79661016949152,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.127659574468085,12.76595744680851,0,0,3.76,383,,99.21,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,85.1063829787234,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",0.7299270072992701,11.678832116788321,0,0,5.48,246,,97.58,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,87.59124087591242,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.0408163265306123,16.3265306122449,0,0,1.96,217,,97.96,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,81.63265306122449,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.127659574468085,12.76595744680851,0,0,3.76,372,,99.13,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,85.1063829787234,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"D-Cycloserine",2.158273381294964,11.510791366906476,0,0,5.56,344,-42,98.1,-1.6248999999999993,64.35,102.093,0,2,3,0,1,1,22.0701,0.6666666666666666,4,86.33093525179856,0,0,0,0,2,0,0.018021265092809515,0,1,,,,,2,5
"β-Sitosterol",28.57142857142857,57.14285714285714,0,0,1.75,121,,90,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,14.285714285714285,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",44.44444444444444,44.44444444444444,0,0,2.25,142,,72,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",46.15384615384615,46.15384615384615,0,0,3.25,166,,80,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,7.6923076923076925,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",40,40,0,0,1.25,151,,86,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,20,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",44.44444444444444,44.44444444444444,0,0,2.25,137,,73,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",36.36363636363637,54.54545454545454,0,0,2.75,170,,87,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,9.090909090909092,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",44.44444444444444,44.44444444444444,0,0,2.25,145,,74,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",22.22222222222222,66.66666666666666,0,0,2.25,123,,93,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",54.54545454545454,36.36363636363637,0,0,2.75,146,,72,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,9.090909090909092,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",36.36363636363637,54.54545454545454,0,0,2.75,168,,75,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,9.090909090909092,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",57.14285714285714,28.57142857142857,0,0,1.75,139,,78,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,14.285714285714285,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",44.44444444444444,44.44444444444444,0,0,2.25,140,,74,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",28.57142857142857,57.14285714285714,0,0,1.75,149,,70,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,14.285714285714285,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",57.14285714285714,28.57142857142857,0,0,1.75,180,,78,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,14.285714285714285,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",44.44444444444444,44.44444444444444,0,0,2.25,146,,71,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",54.54545454545454,36.36363636363637,0,0,2.75,138,,67,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,9.090909090909092,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",66.66666666666666,22.22222222222222,0,0,2.25,131,,79,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,11.11111111111111,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"β-Sitosterol",25.64102564102564,61.53846153846154,0,0,1.95,126,25,91.06,8.02480000000001,20.23,414.71800000000025,6,1,1,0,3,4,128.2168000000001,0.9310344827586207,1,12.82051282051282,0,0,0,0,2,0,0.018021265092809515,0,1,,2,1000,,10,5.2
"Fucoxanthin",0.38459467567131,0.00538432545939834,96.1486689178275,0.38459467567131,5.20028,218,36.7,85.5,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,3.07675740537048,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.3845503068711449,0.016920213502330375,96.13757671778622,0.3845503068711449,5.20088,395,23.7,69.3,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,3.076402454969159,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.1315765235903549,0.0018420713302649686,98.68239269276619,0.1315765235903549,15.20028,307,32.1,71.1,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.0526121887228392,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.13157133008089006,0.005789138523559162,98.67849756066754,0.13157133008089006,15.20088,505,20.2,73.7,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.0525706406471205,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.19684496883944141,0.00275582956375218,98.42248441972072,0.19684496883944141,10.16028,261,33.1,65.7,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.1810698130366486,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.19683334514333403,0.008660667186306698,98.41667257166702,0.19683334514333403,10.160879999999999,441,21.2,82.8,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.1810000708600044,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.1953071595698555,0.0027343002339779775,97.65357978492776,0.1953071595698555,10.24028,247,35.1,81.8,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.953071595698555,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.1952957167743397,0.008593011538070947,97.64785838716986,0.1952957167743397,10.240879999999999,438,23,55.7,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.9529571677433972,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.38755183505793905,0.011626555051738171,96.88795876448476,0.38755183505793905,5.1606,310,27.6,76.5,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,2.3253110103476344,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.13192090022822317,0.003957627006846695,98.94067517116737,0.13192090022822317,15.160599999999999,460,26.7,61.8,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,0.791525401369339,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.38163569056978214,0.011449070717093463,95.40892264244553,0.38163569056978214,5.2406,286,33.8,63.7,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,3.8163569056978215,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.1312284293269294,0.003936852879807882,98.42132199519705,0.1312284293269294,15.240599999999999,439,27.6,70.2,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.312284293269294,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.19606689802560634,0.00588200694076819,98.03344901280317,0.19606689802560634,10.2006,325,26.9,64.8,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.5685351842048507,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.19606689802560634,0.00588200694076819,98.03344901280317,0.19606689802560634,10.2006,341,25.7,62.6,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.5685351842048507,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.19606689802560634,0.00588200694076819,98.03344901280317,0.19606689802560634,10.2006,336,27.6,65.7,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,1.5685351842048507,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Fucoxanthin",0.27246917011340166,0.0038145683815876234,96.72655539025759,0.27246917011340166,7.34028,227,35.3,81.2,8.692200000000005,96.36,658.9200000000002,11,2,6,0,3,3,194.10359999999935,0.5476190476190477,6,2.7246917011340166,1,1,15,1310,0,-5,0,-0.013592127439786874,1,85,1,1000,25,,
"Metronidazole",37.735849056603776,37.735849056603776,0,5.660377358490567,26.5,142,-15.4,41.5,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,18.867924528301888,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",26.31578947368421,52.63157894736842,0,7.894736842105263,38,34.5,-6.22,20.3,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,13.157894736842104,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",15.151515151515152,60.60606060606061,0,9.090909090909092,33,86.3,-8.42,21.9,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,15.151515151515152,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",12.195121951219512,48.78048780487805,0,14.634146341463413,20.5,104.2,-6.83,60,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,24.390243902439025,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",27.397260273972602,54.794520547945204,0,4.10958904109589,36.5,63.2,-5.26,50.3,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,13.698630136986301,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",8.19672131147541,65.57377049180327,0,9.836065573770492,30.5,34.5,-6.22,20.3,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,16.39344262295082,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",8.19672131147541,65.57377049180327,0,9.836065573770492,30.5,34.5,-6.22,20.3,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,16.39344262295082,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",35.714285714285715,35.714285714285715,0,10.714285714285714,28,114.8,-2.41,72.3,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,17.857142857142858,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",15.151515151515152,60.60606060606061,0,9.090909090909092,33,86.3,-8.42,21.9,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,15.151515151515152,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",37.735849056603776,37.735849056603776,0,5.660377358490567,26.5,266.1,-23.1,47.1,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,18.867924528301888,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",26.31578947368421,52.63157894736842,0,7.894736842105263,38,96.9,-4.3,32.3,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,13.157894736842104,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
"Metronidazole",12.195121951219512,48.78048780487805,0,14.634146341463413,20.5,104.2,-6.83,60,0.09201999999999982,81.19,171.15599999999998,3,1,5,1,0,0,40.704200000000014,0.5,6,24.390243902439025,0,0,0,0,2,0,0.018021265092809515,0,1,90,1,,25,,5.5
